Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Kansas,05-12-2020,7240,184,376.0,6680.0,296.9052954125671,54109.0,660.0,2.541436464088398,2218.9569930219054,9.116022099447514,190,2,344,508,448,763,14,16,504,343,7,68,646,237,470,363234,134,157,11,56,18,145,213,182,14709,55,1037,91,15,49,79,139,175,53,237,2589,74,118,4,115,125,250,1960,75,11,122,108,24,181,50
Kansas,05-13-2020,7518,188,422.0,6908.0,308.3058026121105,57628.0,704.0,2.5006650704974733,2363.2677298391463,9.364192604416068,190,1,389,544,506,788,17,17,512,357,8,75,724,269,488,368782,128,183,13,61,28,153,211,165,14917,51,995,85,11,64,102,174,210,39,231,2636,77,193,1,127,120,226,2096,100,4,137,123,29,179,57
Kansas,05-14-2020,7705,189,422.0,7094.0,264.47543931069566,57628.0,704.0,2.4529526281635303,1978.090930122877,9.136924075275797,192,4,413,588,499,848,15,4,499,319,13,58,679,251,495,391550,158,153,12,67,28,150,216,186,15235,33,1065,77,17,78,122,123,205,59,227,2568,65,234,1,113,139,252,2133,90,3,109,121,47,180,103
Kansas,05-15-2020,7886,193,443.0,7250.0,270.6882951854829,61592.0,724.0,2.44737509510525,2114.1559062977767,9.180826781638348,166,6,412,636,492,942,21,5,549,254,6,56,625,263,588,406452,156,146,3,45,40,150,308,137,15986,28,1254,74,8,76,98,88,196,81,220,2938,60,199,0,112,132,254,2247,126,3,146,137,31,181,89
Kansas,05-16-2020,7939,195,443.0,7301.0,272.50752922616647,61592.0,724.0,2.456228744174329,2114.1559062977767,9.119536465549816,210,4,428,711,534,1105,15,4,603,318,14,83,675,351,558,386393,146,162,14,71,50,222,285,195,12444,29,1302,68,15,83,132,172,226,67,268,2902,75,233,4,140,159,287,2308,134,8,164,124,44,176,88
Kansas,05-17-2020,7953,195,443.0,7315.0,272.9880816142716,61592.0,724.0,2.451904941531497,2114.1559062977767,9.103482962404124,204,3,437,641,458,918,14,5,556,311,14,75,606,272,448,364689,147,159,12,68,39,177,233,147,10543,40,1156,99,12,69,123,160,252,51,234,2429,64,194,4,111,121,229,2051,111,6,131,99,36,166,103
Kansas,05-18-2020,8303,198,465.0,7640.0,285.0018913168989,66990.0,740.0,2.384680236059256,2299.443177082869,8.912441286282066,168,5,444,604,463,875,13,3,485,346,14,44,611,274,471,394875,140,138,13,57,28,155,242,125,15719,30,1077,81,13,57,91,147,179,63,219,2736,71,132,1,96,124,232,2084,98,4,130,161,25,170,98
Kansas,05-19-2020,8353,199,465.0,7689.0,286.7181498458457,66990.0,740.0,2.3823775888902192,2299.443177082869,8.85909254160182,181,8,439,575,533,852,18,18,547,388,15,50,640,316,519,398409,193,195,24,58,23,185,220,170,16408,34,1086,105,23,71,110,196,238,69,250,2827,107,170,4,157,145,266,2397,120,11,153,160,44,217,105
Kansas,05-20-2020,8507,202,473.0,7832.0,292.0042261150017,71203.0,760.0,2.374515105207476,2444.055120731923,8.933819207711297,191,6,448,707,565,963,19,13,674,439,17,75,689,321,598,413474,192,197,31,72,47,205,232,171,16990,46,1230,107,21,73,119,241,289,60,258,3029,80,181,4,147,170,305,2643,125,13,197,140,34,246,98
Kansas,05-21-2020,8625,204,473.0,7948.0,296.0545962433161,71203.0,760.0,2.365217391304348,2444.055120731923,8.81159420289855,259,6,548,787,647,1226,23,9,787,409,26,77,821,420,697,427757,279,293,35,84,77,252,291,206,17779,52,1371,87,38,68,158,270,299,47,361,3272,182,191,7,175,215,323,2945,136,12,191,145,36,278,118
Kansas,05-22-2020,8909,205,485.0,8219.0,305.8029446877336,76434.0,787.0,2.301043888202941,2623.6100880303325,8.833763609832753,248,12,568,880,723,1602,23,13,758,486,14,85,952,434,871,445481,262,299,40,92,238,246,315,232,18177,71,2039,132,26,99,183,252,283,62,349,4036,172,184,10,138,202,431,3275,142,9,173,276,39,280,115
Kansas,05-23-2020,8946,205,485.0,8256.0,307.0729759991542,76434.0,787.0,2.2915269394142634,2623.6100880303325,8.797227811312318,263,13,577,983,609,1669,32,10,765,422,24,76,1026,442,923,410103,304,309,24,91,164,265,368,234,15587,58,2310,84,26,99,191,229,271,58,311,4260,201,154,5,168,211,402,3469,161,13,188,294,51,244,121
Kansas,05-24-2020,9004,205,485.0,8314.0,309.0638358927325,76434.0,787.0,2.2767658818302983,2623.6100880303325,8.74055975122168,260,19,543,962,582,1525,25,7,640,421,16,67,839,385,822,379662,213,243,18,68,101,191,359,208,13194,35,2030,105,18,103,170,212,226,60,326,3601,168,196,2,129,184,341,3224,140,10,163,258,30,246,101
Kansas,05-25-2020,9125,207,493.0,8425.0,313.2171815327836,81399.0,800.0,2.2684931506849315,2794.034559954746,8.767123287671232,216,21,474,762,576,1443,32,15,649,383,18,99,741,444,680,367612,207,270,42,112,73,237,289,241,11970,73,1523,94,28,80,149,265,266,64,312,2993,243,220,6,124,166,342,3195,154,21,169,365,45,203,87
Kansas,05-26-2020,9199,210,493.0,8496.0,315.7572441556248,81399.0,800.0,2.2828568322643767,2794.034559954746,8.696597456245245,268,20,506,733,635,1244,34,20,672,414,22,79,861,395,538,403682,189,227,50,94,93,269,286,195,17014,62,1162,109,32,90,131,230,286,66,308,3005,272,197,3,140,153,344,2863,143,17,178,401,61,183,96
Kansas,05-27-2020,9291,213,534.0,8544.0,318.9151598488868,84488.0,822.0,2.292541168873103,2900.065011873077,8.847271553115917,300,5,484,797,594,1069,30,6,715,413,9,69,870,387,613,404199,216,208,27,84,44,201,289,201,17572,64,1192,120,18,80,114,200,301,65,223,2832,73,191,4,126,132,322,2511,164,12,174,134,68,210,100
Kansas,05-28-2020,9371,214,534.0,8623.0,321.6611734952017,84488.0,822.0,2.2836410201686053,2900.065011873077,8.771742610180342,263,9,477,764,584,1203,20,9,719,418,20,88,785,355,608,405456,231,224,29,80,28,217,259,227,16302,42,1244,116,11,90,134,207,246,62,232,2902,72,201,5,145,119,302,2448,147,6,175,170,55,197,117
Kansas,05-29-2020,9662,215,547.0,8900.0,331.6497981336718,94949.0,842.0,2.2252121713930864,3259.140621299317,8.714551852618506,408,11,575,888,746,1597,45,14,904,583,16,129,939,579,753,450522,369,314,56,154,81,420,306,352,20681,73,1771,136,46,100,183,396,386,73,330,3531,111,273,5,258,133,458,2888,189,18,265,218,121,240,111
Kansas,05-30-2020,9690,215,547.0,8928.0,332.610902909882,94949.0,842.0,2.2187822497420018,3259.140621299317,8.68937048503612,504,17,747,1090,1005,1850,61,24,1202,904,20,138,1138,830,864,420725,564,472,113,265,149,654,335,522,17673,115,2038,178,69,165,233,770,704,68,435,3924,120,421,33,354,171,694,3593,233,35,440,260,299,362,147
Kansas,05-31-2020,9700,215,547.0,8938.0,332.95415461567137,94949.0,842.0,2.216494845360825,3259.140621299317,8.68041237113402,503,22,613,933,927,1600,61,23,1051,842,29,96,924,705,776,384370,470,441,86,236,132,557,265,491,13767,112,1569,133,73,129,171,656,628,80,387,3027,121,388,23,295,151,625,3080,226,30,420,203,336,305,131
Kansas,06-01-2020,9920,217,547.0,9156.0,340.5056921430371,95241.0,842.0,2.1875,3269.163571108367,8.487903225806452,411,9,563,740,833,1347,51,20,1035,781,27,135,981,612,621,424416,416,393,82,232,127,506,261,429,18592,110,1227,137,56,122,168,562,560,78,324,3156,107,407,21,301,140,520,2986,226,33,347,179,255,280,131
Kansas,06-02-2020,9965,222,555.0,9188.0,342.0503248190892,103312.0,862.0,2.2277972905168086,3546.2020228509527,8.650275965880581,248,15,522,758,624,1228,48,16,740,466,23,110,807,363,538,419304,244,295,42,114,80,316,270,265,18576,66,1276,145,35,67,167,359,309,96,300,3220,77,187,10,133,171,321,2942,147,20,184,151,53,201,105
Kansas,06-03-2020,10092,226,592.0,9274.0,346.4096214826139,108053.0,890.0,2.2393975426080064,3708.937656565685,8.818866428854538,267,6,555,780,670,1179,23,11,690,502,24,95,878,325,581,427993,232,293,39,56,57,261,244,267,18942,80,1320,127,31,73,181,315,269,92,282,3251,81,221,11,127,156,313,2739,181,14,183,164,41,230,96
Kansas,06-04-2020,10167,227,592.0,9348.0,348.9840092760341,108053.0,890.0,2.2327136815186392,3708.937656565685,8.753811350447526,310,12,606,934,753,1479,38,19,803,533,19,93,808,433,680,432222,252,398,63,119,86,305,307,315,19641,83,1428,124,45,64,205,338,386,73,318,3510,74,222,13,135,186,394,3157,203,20,224,165,35,239,128
Kansas,06-05-2020,10306,232,612.0,9462.0,353.7552079865061,113653.0,917.0,2.2511158548418395,3901.158611807721,8.897729477973996,248,23,626,971,699,2010,29,15,821,520,34,100,804,406,802,447874,245,342,47,90,71,258,289,281,21252,93,2022,168,28,76,214,299,268,89,317,3914,87,223,12,140,184,385,3134,200,15,203,145,38,245,124
Kansas,06-06-2020,10361,233,612.0,9516.0,355.64309236834754,113653.0,917.0,2.2488176816909564,3901.158611807721,8.850497056268699,348,16,623,1176,661,2409,53,16,883,622,28,131,852,465,842,418243,328,431,54,148,125,440,305,360,19493,104,2336,180,56,92,263,451,371,65,340,4339,89,302,13,188,190,455,3532,211,23,231,143,41,264,170
Kansas,06-07-2020,10406,233,612.0,9561.0,357.1877250443997,113653.0,917.0,2.2390928310590046,3901.158611807721,8.812223717086297,301,14,564,875,682,2269,43,25,873,594,19,106,785,498,715,382186,301,422,71,100,95,378,269,340,15552,85,1849,158,28,78,222,382,381,78,322,3335,75,234,14,202,156,455,3211,202,27,190,161,39,217,147
Kansas,06-08-2020,10544,236,625.0,9683.0,361.9245985842928,119509.0,936.0,2.2382397572078907,4102.166810717966,8.877086494688923,224,13,554,790,792,1385,44,25,824,506,27,116,814,491,678,427970,276,380,69,104,86,343,289,294,19135,87,1144,149,41,67,213,335,377,114,375,3218,52,258,12,173,143,393,3267,194,26,186,180,30,221,109
Kansas,06-09-2020,10609,237,625.0,9747.0,364.15573467192337,119509.0,936.0,2.2339523046469982,4102.166810717966,8.822697709491939,280,13,500,761,693,1172,36,18,776,480,16,79,1004,458,770,431147,347,277,36,166,64,287,339,242,19479,49,1098,108,31,77,191,300,386,92,373,3166,77,305,10,176,163,556,2912,113,13,204,174,92,204,80
Kansas,06-10-2020,10750,240,657.0,9853.0,368.9955837235533,123742.0,954.0,2.2325581395348846,4247.465257778598,8.874418604651163,322,7,546,770,786,1557,45,21,807,542,13,104,1119,561,715,437340,408,319,38,215,71,308,394,286,19628,59,1306,141,34,96,196,325,377,76,420,3736,117,429,14,200,166,753,2879,127,20,222,154,122,289,85
Kansas,06-11-2020,10823,243,657.0,9923.0,371.50132117581563,123742.0,954.0,2.2452185161230718,4247.465257778598,8.814561581816502,312,7,513,1001,719,2092,28,21,799,458,15,102,1592,636,809,439444,358,284,39,173,82,316,434,264,20576,59,2070,103,19,47,166,298,311,84,373,4518,83,353,8,203,163,702,3150,122,11,224,176,89,347,85
Kansas,06-12-2020,10973,243,667.0,10063.0,376.6500967626558,129152.0,973.0,2.2145265652055044,4433.164430610638,8.867219538868131,232,5,458,1221,621,2601,15,5,709,429,16,90,1563,522,957,446219,262,238,21,64,24,219,430,172,21754,42,2742,89,13,67,160,178,203,57,343,4996,79,218,2,174,159,401,3276,98,1,149,166,22,316,78
Kansas,06-13-2020,11020,245,667.0,10108.0,378.2633797798657,129152.0,973.0,2.2232304900181488,4433.164430610638,8.82940108892922,225,14,557,1430,565,2879,14,8,780,445,19,107,1639,612,1143,437216,261,260,9,57,19,189,444,176,20999,36,3390,102,5,64,213,139,225,61,321,5853,70,183,4,168,158,414,3600,125,2,163,156,22,321,124
Kansas,06-14-2020,11101,245,667.0,10189.0,381.0437185967596,129152.0,973.0,2.2070083776236373,4433.164430610638,8.764976128276732,268,10,523,1150,684,2484,38,32,857,518,22,92,1298,602,924,388317,375,291,43,218,83,283,385,219,16035,63,2475,80,22,66,242,350,383,92,355,4602,96,301,9,209,164,702,3097,125,8,257,213,106,276,91
Kansas,06-15-2020,11319,246,676.0,10397.0,388.52660578296747,136962.0,988.0,2.1733368672144184,4701.244012832121,8.728686279706688,252,6,507,596,643,1402,31,30,776,424,18,97,796,411,596,414410,341,215,32,209,74,279,303,273,18210,50,1166,88,18,78,154,309,421,83,289,2961,88,281,10,232,153,724,2687,112,15,265,129,96,252,75
Kansas,06-16-2020,11411,246,676.0,10489.0,391.68452147622946,136962.0,988.0,2.155814564893524,4701.244012832121,8.658312154938217,186,6,389,573,577,1079,15,12,642,301,14,78,646,194,591,411810,134,156,2,60,35,137,251,164,17450,34,1132,108,2,41,97,130,199,73,191,2924,84,158,6,118,141,273,2324,123,4,131,153,30,192,86
Kansas,06-17-2020,11644,247,696.0,10701.0,399.6822862211214,142124.0,1011.0,2.1212641703881827,4878.430543360585,8.682583304706286,225,8,449,659,700,1255,17,19,764,323,11,72,701,309,606,437686,221,168,13,74,37,233,306,214,19431,48,1386,121,12,51,142,195,251,83,293,3150,98,207,11,139,146,323,2667,144,4,210,176,63,207,93
Kansas,06-18-2020,11753,251,696.0,10806.0,403.42372981422517,142124.0,1011.0,2.1356249468220883,4878.430543360585,8.60205904875351,282,11,424,708,841,1416,31,24,795,396,14,80,770,402,648,434842,243,231,18,97,68,346,311,240,19244,49,1547,117,18,60,157,238,301,72,316,3319,98,226,11,171,156,360,2923,117,9,233,206,68,235,89
Kansas,06-19-2020,12021,253,715.0,11053.0,412.62287552938005,147649.0,1035.0,2.104650195491224,5068.077110809202,8.609932617918643,214,14,414,784,635,1738,10,14,668,305,14,53,870,337,717,430969,247,188,11,61,30,183,382,198,21445,40,2068,105,5,30,159,148,242,78,221,3731,72,191,2,113,183,321,3198,83,4,186,164,27,214,70
Kansas,06-20-2020,12097,256,715.0,11126.0,415.23158849337904,147649.0,1035.0,2.1162271637596097,5068.077110809202,8.555840290981235,237,17,471,905,724,2169,28,15,791,383,29,66,956,388,924,427443,218,213,18,88,50,274,398,230,20966,58,2325,131,11,53,179,210,272,91,291,4393,71,199,5,163,238,366,3511,123,3,200,193,88,232,107
Kansas,06-21-2020,12136,257,715.0,11164.0,416.57027014595747,147649.0,1035.0,2.11766644693474,5068.077110809202,8.528345418589321,175,15,362,667,609,1804,12,8,612,302,23,61,704,242,663,382055,170,200,5,81,31,133,306,196,15991,33,1779,130,4,56,147,134,239,74,270,3292,68,151,2,117,168,220,2670,103,0,159,154,34,191,114
Kansas,06-22-2020,12428,258,722.0,11448.0,426.59321995500665,155013.0,1056.0,2.075957515288059,5320.847666952481,8.496942388155777,289,21,450,626,792,1525,50,6,829,480,20,113,734,442,756,430292,274,254,34,102,109,464,360,296,18554,66,1311,102,19,75,188,276,416,65,416,3021,102,256,8,214,139,398,2914,138,11,284,292,106,277,133
Kansas,06-23-2020,12537,260,722.0,11555.0,430.3346635481105,155013.0,1056.0,2.0738613703437823,5320.847666952481,8.423067719550131,310,24,447,568,713,1137,38,21,816,549,22,118,733,386,654,424609,398,253,46,192,101,437,338,314,18897,92,1306,121,25,78,177,291,415,85,391,3137,101,364,8,204,121,846,2669,131,12,312,221,64,253,103
Kansas,06-24-2020,12930,260,747.0,11923.0,443.8244555856321,161705.0,1082.0,2.010827532869296,5550.551708466715,8.368136117556071,301,24,452,599,771,1212,33,15,784,522,19,84,791,394,557,433264,386,223,49,181,97,393,351,279,19647,67,1369,94,30,76,187,278,377,84,402,3101,95,255,9,222,108,615,2714,150,4,263,254,60,236,118
Kansas,06-25-2020,13107,262,747.0,12098.0,449.9000107781035,161705.0,1082.0,1.998931868467232,5550.551708466715,8.255130846112765,290,27,481,747,790,1624,28,22,833,505,21,91,846,440,673,435151,380,244,42,181,97,385,347,249,19590,85,1663,111,42,83,186,309,399,90,355,3839,104,315,6,207,144,765,3054,156,8,282,255,55,275,122
Kansas,06-26-2020,13462,265,779.0,12418.0,462.0854463336257,167859.0,1128.0,1.9685039370078736,5761.788808209482,8.37914128658446,333,21,427,810,809,2553,42,33,754,521,23,101,856,492,976,452598,399,214,54,197,78,420,404,218,22608,101,2562,139,39,88,228,298,375,62,433,5495,103,306,8,240,157,809,3502,134,22,352,238,70,322,141
Kansas,06-27-2020,13617,268,779.0,12570.0,467.4058477733605,167859.0,1128.0,1.9681280752001176,5761.788808209482,8.2837629433796,278,16,385,850,792,2798,32,23,796,505,19,94,878,480,1189,415005,333,194,29,171,72,361,453,232,20464,62,2849,106,18,84,229,222,358,74,391,6257,72,245,4,230,169,621,3440,119,9,280,224,49,358,115
Kansas,06-28-2020,13847,269,779.0,12799.0,475.3006370065157,167859.0,1128.0,1.942659059724128,5761.788808209482,8.146168845237236,299,16,436,742,780,2400,35,24,853,567,17,82,815,422,874,377260,341,215,28,124,76,329,339,208,16801,61,2378,127,31,91,211,282,407,74,367,4550,81,291,5,220,150,575,3187,117,8,305,204,54,312,94
Kansas,06-29-2020,14209,273,794.0,13142.0,487.72634875609015,176725.0,1152.0,1.9213174748398905,6066.115770562322,8.10753747624745,302,20,464,615,891,1480,49,27,799,613,16,127,797,340,598,404390,457,258,39,186,112,385,277,312,17637,91,1230,144,41,89,201,327,438,80,346,2902,98,376,4,256,146,675,2936,168,9,382,251,72,254,89
Kansas,06-30-2020,14370,273,794.0,13303.0,493.2527012192988,176725.0,1152.0,1.8997912317327763,6066.115770562322,8.01670146137787,384,25,488,755,839,1531,40,26,844,725,30,106,844,291,732,418310,370,359,36,155,86,423,308,272,18738,80,1336,114,25,101,201,337,534,71,492,3208,67,253,4,258,149,460,3393,131,10,317,231,124,255,99
Kansas,07-01-2020,14830,277,834.0,13719.0,509.0422796856089,183173.0,1152.0,1.8678354686446392,6287.444470455295,7.768037761294672,245,20,374,515,684,1545,21,11,683,434,16,66,764,284,672,418516,234,256,18,81,72,201,235,213,18036,44,1275,120,10,77,178,226,370,58,351,3203,64,154,4,190,126,314,2920,126,8,225,207,84,236,55
Kansas,07-02-2020,15002,280,834.0,13888.0,514.9462090251858,183173.0,1195.0,1.8664178109585388,6287.444470455295,7.965604586055193,224,10,397,594,669,2062,24,14,627,441,19,70,759,320,750,422495,251,255,18,86,43,191,332,192,18116,49,1686,111,11,52,170,200,277,68,340,3344,89,181,1,173,107,306,3319,149,4,151,246,49,260,90
Kansas,07-03-2020,15659,282,842.0,14535.0,537.4978460955462,191561.0,1219.0,1.8008812823296507,6575.364001271404,7.784660578581008,414,11,480,900,905,2790,58,21,906,715,23,115,1042,493,1056,424165,364,406,51,263,97,472,420,394,16889,104,2427,141,43,97,211,397,520,71,648,4199,87,292,14,329,153,569,4720,194,10,290,256,161,396,137
Kansas,07-04-2020,15911,283,842.0,14786.0,546.1477890814378,191561.0,1219.0,1.778643705612469,6575.364001271404,7.661366350323675,359,12,475,878,882,2333,69,25,858,718,20,75,988,488,949,368173,378,424,52,243,110,448,418,397,13139,89,2298,127,38,98,245,315,492,76,605,3981,107,270,13,311,180,626,4454,174,11,290,233,129,329,152
Kansas,07-05-2020,16081,284,842.0,14955.0,551.9830680798568,191561.0,1219.0,1.7660593246688638,6575.364001271404,7.580374354828678,346,10,483,832,860,2604,51,20,771,655,21,75,916,399,901,354680,331,373,48,225,79,418,408,318,12749,87,2009,115,38,90,229,303,493,85,515,3681,110,292,12,244,161,571,4171,179,12,268,250,141,285,135
Kansas,07-06-2020,16638,285,859.0,15494.0,571.1021880923238,202219.0,1235.0,1.712946267580238,6941.201669301696,7.4227671595143665,361,15,507,752,1003,1952,50,22,839,660,25,106,872,302,752,404496,324,339,39,212,79,422,308,331,16810,87,1521,151,25,108,222,334,470,89,557,3162,112,276,15,270,154,586,3765,216,12,273,271,97,253,121
Kansas,07-07-2020,16860,289,859.0,15712.0,578.7223759608472,202219.0,1235.0,1.7141162514827994,6941.201669301696,7.32502965599051,344,11,537,690,864,1473,40,21,815,662,25,104,738,296,801,411503,313,397,49,213,78,365,275,333,18056,104,1317,143,34,94,218,367,506,63,515,3117,107,227,17,256,113,544,3410,174,7,288,243,103,234,96
Kansas,07-08-2020,17332,289,879.0,16164.0,594.9238564741048,208482.0,1269.0,1.6674359566120471,7156.180212637567,7.321717055158089,240,12,529,627,860,1534,26,16,801,500,22,89,914,333,664,419932,226,336,45,136,96,255,295,237,18232,104,1346,114,25,120,167,304,394,98,376,3211,117,236,10,163,138,414,3066,173,14,286,261,104,219,116
Kansas,07-09-2020,17785,293,879.0,16613.0,610.4731587463624,208482.0,1269.0,1.6474557211132976,7156.180212637567,7.135226314309811,291,10,453,649,842,1637,39,21,752,479,15,102,1151,407,760,427582,231,308,54,121,93,248,350,234,18946,87,1572,138,19,113,215,311,358,76,498,3475,121,212,27,195,212,483,3206,177,4,252,229,80,281,107
Kansas,07-10-2020,18303,293,905.0,17105.0,628.2535971062507,217779.0,1304.0,1.600830464951101,7475.301323509927,7.1245151068130905,333,27,515,783,877,1870,43,25,785,572,16,110,1354,456,795,443953,299,307,52,142,120,324,528,242,21616,93,2197,145,25,129,217,402,402,80,527,4529,134,228,8,193,275,555,3685,176,7,261,237,113,320,144
Kansas,07-11-2020,18687,295,905.0,17487.0,641.4344626085621,217779.0,1304.0,1.5786375555198802,7475.301323509927,6.978113126772622,321,15,453,963,847,1933,40,32,836,508,11,121,1422,506,934,408285,295,361,60,176,123,344,559,269,19928,91,2348,148,30,138,210,327,421,87,450,4629,103,235,11,179,280,547,3543,163,12,295,226,137,324,111
Kansas,07-12-2020,18981,297,905.0,17779.0,651.5260627587687,217779.0,1304.0,1.5647226173541964,7475.301323509927,6.870027922659503,260,21,444,708,766,1678,33,24,827,517,16,103,943,384,765,372289,253,334,48,164,101,298,424,210,14934,106,1879,165,25,100,201,352,348,79,326,3749,90,277,5,184,195,387,3122,153,17,279,218,137,270,108
Kansas,07-13-2020,19645,298,920.0,18427.0,674.3179760231818,231175.0,1343.0,1.5169254263171292,7935.121308585343,6.836345125986256,212,14,437,556,805,1271,38,44,752,407,11,93,859,338,664,417573,243,296,37,199,87,303,329,230,17990,76,1451,166,16,199,208,361,353,59,318,3210,178,290,8,142,155,360,2925,163,9,265,227,80,239,95
Kansas,07-14-2020,19887,299,920.0,18668.0,682.6246673032841,231175.0,1343.0,1.5034947453110072,7935.121308585343,6.753155327600945,227,16,425,643,821,1225,34,52,759,395,12,57,883,377,599,422063,254,261,43,173,63,325,290,199,18427,115,1468,168,19,191,197,378,401,87,322,3577,169,297,12,153,156,326,3035,182,7,276,211,82,297,78
